date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2024-11-22,563.55,563.83,554.59,559.14,558.19,9164004,9164004,-4.41,-0.78254,560.2775,"November 22, 24",-0.0078254
2024-11-21,569.52,570.0,549.05,563.09,562.14,11154749,11154749,-6.43,-1.13,562.915,"November 21, 24",-0.0113
2024-11-20,562.93,566.35,554.2,565.52,564.56,9797339,9797339,2.59,0.46009,562.25,"November 20, 24",0.0046009
2024-11-19,551.86,561.43,550.6,561.09,560.14,9522445,9522445,9.23,1.67,556.245,"November 19, 24",0.0167
2024-11-18,557.04,559.9,550.09,554.4,553.46,14346715,14346715,-2.64,-0.47393,555.3575,"November 18, 24",-0.0047393
2024-11-15,571.22,572.57,551.5,554.08,553.14,17712900,17712900,-17.14,-3.0,562.3425,"November 15, 24",-0.03
2024-11-14,577.0,580.76,573.01,577.16,576.18,11053743,11053743,0.16,0.02772964,576.9825,"November 14, 24",0.0002772964
2024-11-13,582.61,585.64,575.17,580.0,579.02,10757600,10757600,-2.61,-0.44798,580.855,"November 13, 24",-0.0044798
2024-11-12,588.54,599.66,580.38,584.82,583.83,16287724,16287724,-3.72,-0.63207,588.35,"November 12, 24",-0.0063207
2024-11-11,586.36,587.0,576.51,583.17,582.18,10209100,10209100,-3.19,-0.54403,583.26,"November 11, 24",-0.0054403
2024-11-08,591.54,593.1,584.52,589.34,588.34,9415700,9415700,-2.2,-0.37191,589.625,"November 08, 24",-0.0037191
2024-11-07,576.89,594.8,575.21,591.7,590.7,14653708,14653708,14.81,2.57,584.65,"November 07, 24",0.0257
2024-11-06,562.75,573.0,555.17,572.05,571.08,18305429,18305429,9.3,1.65,565.7425,"November 06, 24",0.0165
2024-11-05,567.3,573.48,566.67,572.43,571.46,9775400,9775400,5.13,0.90428,569.97,"November 05, 24",0.0090428
2024-11-04,564.1,568.69,557.89,560.68,559.73,12064601,12064601,-3.42,-0.60628,562.84,"November 04, 24",-0.0060628
2024-11-01,567.61,573.67,562.56,567.16,566.2,15303235,15303235,-0.445,-0.07927979,567.75,"November 01, 24",-0.0007927979
2024-10-31,585.0,589.9,563.01,567.58,566.62,26838400,26838400,-17.42,-2.98,576.3725,"October 31, 24",-0.0298
2024-10-30,600.98,601.2,589.38,591.8,590.8,26864925,26864925,-9.18,-1.53,595.84,"October 30, 24",-0.0153
2024-10-29,580.15,593.67,575.4,593.28,592.27,13019100,13019100,13.13,2.26,585.625,"October 29, 24",0.0226
2024-10-28,582.0,583.75,574.12,578.16,577.18,10925131,10925131,-3.84,-0.65979,579.5075,"October 28, 24",-0.0065979
2024-10-25,573.93,581.29,571.72,573.25,572.28,11337900,11337900,-0.685,-0.11848,575.0475,"October 25, 24",-0.0011848
2024-10-24,567.13,568.88,561.52,567.78,566.82,7184700,7184700,0.655,0.11461,566.3275,"October 24, 24",0.0011461
2024-10-23,579.97,585.0,562.5,563.69,562.74,14248419,14248419,-16.28,-2.81,572.79,"October 23, 24",-0.0281
2024-10-22,574.29,583.53,572.12,582.01,581.02,8544500,8544500,7.72,1.34,577.9875,"October 22, 24",0.0134
